customer_id,sum_Profit,Min_Recency,count_product_id,R_score,F_score,M_score,RFM_Score,Customer Title
1325,104.24000000000001,82 days 00:00:00.000000000,1,2,1,0,210,Bronze
1326,3581.0,10 days 00:00:00.000000000,6,4,3,3,433,Platinum
1327,2848.5,6 days 00:00:00.000000000,5,4,2,3,423,Platinum
1328,5351.58,0 days 00:00:00.000000000,7,4,3,4,434,Platinum
1329,8352.16,4 days 00:00:00.000000000,11,4,4,4,444,Platinum
1330,5101.12,75 days 00:00:00.000000000,6,2,3,4,234,Silver
1331,6252.43,5 days 00:00:00.000000000,10,4,4,4,444,Platinum
1332,4492.34,35 days 00:00:00.000000000,7,3,3,4,334,Gold
1333,1924.18,7 days 00:00:00.000000000,3,4,1,2,412,Platinum
1334,719.98,240 days 00:00:00.000000000,2,1,1,0,110,Bronze
1336,3595.9100000000003,78 days 00:00:00.000000000,6,2,3,3,233,Silver
1337,3417.42,83 days 00:00:00.000000000,6,2,3,3,233,Silver
1338,234.35999999999996,231 days 00:00:00.000000000,2,1,1,0,110,Bronze
1339,4713.22,102 days 00:00:00.000000000,5,1,2,4,124,Bronze
1340,2120.42,28 days 00:00:00.000000000,8,3,4,2,342,Gold
1341,1213.7499999999998,10 days 00:00:00.000000000,4,4,1,0,410,Gold
1343,1317.1599999999999,20 days 00:00:00.000000000,3,3,1,0,310,Silver
1344,628.5699999999999,21 days 00:00:00.000000000,3,3,1,0,310,Silver
1345,5170.95,43 days 00:00:00.000000000,6,3,3,4,334,Gold
1346,6736.53,15 days 00:00:00.000000000,9,4,4,4,444,Platinum
1347,3745.36,91 days 00:00:00.000000000,6,1,3,3,133,Bronze
1348,5915.860000000001,114 days 00:00:00.000000000,5,1,2,4,124,Bronze
1349,1905.1599999999999,43 days 00:00:00.000000000,6,3,3,2,332,Gold
1350,1235.26,116 days 00:00:00.000000000,2,1,1,0,110,Bronze
1352,1151.6,88 days 00:00:00.000000000,3,2,1,0,210,Bronze
1353,2789.2500000000005,14 days 00:00:00.000000000,8,4,4,2,442,Platinum
1354,2464.54,74 days 00:00:00.000000000,3,2,1,2,212,Silver
1355,2713.7200000000003,8 days 00:00:00.000000000,5,4,2,2,422,Platinum
1356,3853.4200000000005,22 days 00:00:00.000000000,6,3,3,3,333,Gold
1357,4732.839999999999,12 days 00:00:00.000000000,9,4,4,4,444,Platinum
1358,4113.039999999999,3 days 00:00:00.000000000,8,4,4,3,443,Platinum
1359,1550.8200000000002,12 days 00:00:00.000000000,2,4,1,0,410,Gold
1360,1906.1499999999996,181 days 00:00:00.000000000,3,1,1,2,112,Bronze
1361,2536.58,28 days 00:00:00.000000000,6,3,3,2,332,Gold
1362,1736.45,118 days 00:00:00.000000000,2,1,1,0,110,Bronze
1363,2744.3399999999997,24 days 00:00:00.000000000,7,3,3,2,332,Gold
1364,1033.8899999999999,64 days 00:00:00.000000000,4,2,1,0,210,Bronze
1365,818.72,217 days 00:00:00.000000000,4,1,1,0,110,Bronze
1366,1614.09,54 days 00:00:00.000000000,5,2,2,0,220,Silver
1367,2760.28,11 days 00:00:00.000000000,7,4,3,2,432,Platinum
1369,2503.47,178 days 00:00:00.000000000,4,1,1,2,112,Bronze
1370,839.2700000000002,26 days 00:00:00.000000000,4,3,1,0,310,Silver
1371,1270.9399999999998,26 days 00:00:00.000000000,4,3,1,0,310,Silver
1372,2935.6800000000003,66 days 00:00:00.000000000,6,2,3,3,233,Silver
1375,1849.9099999999999,82 days 00:00:00.000000000,5,2,2,2,222,Silver
1376,4576.53,89 days 00:00:00.000000000,6,1,3,4,134,Bronze
1377,2814.08,75 days 00:00:00.000000000,5,2,2,3,223,Silver
1379,4337.3099999999995,28 days 00:00:00.000000000,5,3,2,4,324,Gold
1380,2550.9400000000005,198 days 00:00:00.000000000,3,1,1,2,112,Bronze
1381,4177.610000000001,113 days 00:00:00.000000000,5,1,2,4,124,Bronze
1382,1946.8899999999999,122 days 00:00:00.000000000,2,1,1,2,112,Bronze
1383,3357.8899999999994,57 days 00:00:00.000000000,3,2,1,3,213,Silver
1384,3307.48,36 days 00:00:00.000000000,6,3,3,3,333,Gold
1385,2624.5699999999997,142 days 00:00:00.000000000,5,1,2,2,122,Bronze
1386,2724.7200000000003,106 days 00:00:00.000000000,3,1,1,2,112,Bronze
1387,641.64,215 days 00:00:00.000000000,1,1,1,0,110,Bronze
1388,3792.1200000000003,19 days 00:00:00.000000000,6,3,3,3,333,Gold
1390,3474.54,1 days 00:00:00.000000000,9,4,4,3,443,Platinum
1391,2283.83,63 days 00:00:00.000000000,3,2,1,2,212,Silver
1392,3196.2699999999995,107 days 00:00:00.000000000,3,1,1,3,113,Bronze
1395,1000.1700000000002,87 days 00:00:00.000000000,2,2,1,0,210,Bronze
1396,7075.58,9 days 00:00:00.000000000,10,4,4,4,444,Platinum
1397,4563.95,137 days 00:00:00.000000000,6,1,3,4,134,Bronze
1398,5649.83,36 days 00:00:00.000000000,7,3,3,4,334,Gold
1399,2234.62,16 days 00:00:00.000000000,4,4,1,2,412,Platinum
1400,4939.110000000001,56 days 00:00:00.000000000,7,2,3,4,234,Silver
1402,3067.58,40 days 00:00:00.000000000,8,3,4,3,343,Gold
1403,685.4300000000001,164 days 00:00:00.000000000,2,1,1,0,110,Bronze
1404,5426.7,7 days 00:00:00.000000000,10,4,4,4,444,Platinum
1405,2281.9900000000002,33 days 00:00:00.000000000,11,3,4,2,342,Gold
1406,2396.6999999999994,28 days 00:00:00.000000000,6,3,3,2,332,Gold
1407,3796.53,0 days 00:00:00.000000000,9,4,4,3,443,Platinum
1408,2731.09,10 days 00:00:00.000000000,3,4,1,2,412,Platinum
1409,2564.8100000000004,22 days 00:00:00.000000000,4,3,1,2,312,Gold
1410,5597.11,60 days 00:00:00.000000000,7,2,3,4,234,Silver
1411,4268.320000000001,35 days 00:00:00.000000000,6,3,3,4,334,Gold
1412,2223.44,121 days 00:00:00.000000000,4,1,1,2,112,Bronze
1413,3277.86,3 days 00:00:00.000000000,6,4,3,3,433,Platinum
1414,630.21,18 days 00:00:00.000000000,2,4,1,0,410,Gold
1415,3062.5200000000004,57 days 00:00:00.000000000,4,2,1,3,213,Silver
1416,1266.06,114 days 00:00:00.000000000,4,1,1,0,110,Bronze
1418,1983.9700000000003,86 days 00:00:00.000000000,5,2,2,2,222,Silver
1419,972.7900000000002,22 days 00:00:00.000000000,5,3,2,0,320,Gold
1420,2121.6400000000003,38 days 00:00:00.000000000,5,3,2,2,322,Gold
1421,2529.62,57 days 00:00:00.000000000,6,2,3,2,232,Silver
1422,1652.3899999999999,47 days 00:00:00.000000000,7,2,3,0,230,Silver
1423,3233.09,24 days 00:00:00.000000000,6,3,3,3,333,Gold
1424,1475.88,76 days 00:00:00.000000000,3,2,1,0,210,Bronze
1425,3144.999999999999,0 days 00:00:00.000000000,4,4,1,3,413,Platinum
1426,3867.34,48 days 00:00:00.000000000,7,2,3,3,233,Silver
1427,3573.89,59 days 00:00:00.000000000,5,2,2,3,223,Silver
1428,5508.800000000001,15 days 00:00:00.000000000,10,4,4,4,444,Platinum
1429,861.62,31 days 00:00:00.000000000,6,3,3,0,330,Gold
1430,1917.0099999999998,108 days 00:00:00.000000000,5,1,2,2,122,Bronze
1431,955.44,19 days 00:00:00.000000000,4,3,1,0,310,Silver
1432,3727.06,33 days 00:00:00.000000000,6,3,3,3,333,Gold
1433,1908.57,131 days 00:00:00.000000000,3,1,1,2,112,Bronze
1434,1127.95,124 days 00:00:00.000000000,2,1,1,0,110,Bronze
1435,5393.83,33 days 00:00:00.000000000,7,3,3,4,334,Gold
1436,3404.37,72 days 00:00:00.000000000,5,2,2,3,223,Silver
1437,2636.2000000000003,143 days 00:00:00.000000000,3,1,1,2,112,Bronze
1438,5503.889999999999,6 days 00:00:00.000000000,10,4,4,4,444,Platinum
1439,1005.2400000000001,65 days 00:00:00.000000000,3,2,1,0,210,Bronze
1440,6362.469999999999,19 days 00:00:00.000000000,6,3,3,4,334,Gold
1444,1281.31,38 days 00:00:00.000000000,5,3,2,0,320,Gold
1445,3423.12,6 days 00:00:00.000000000,6,4,3,3,433,Platinum
1446,4495.52,10 days 00:00:00.000000000,7,4,3,4,434,Platinum
1447,4553.860000000001,97 days 00:00:00.000000000,7,1,3,4,134,Bronze
1448,128.45999999999992,237 days 00:00:00.000000000,1,1,1,0,110,Bronze
1449,4565.33,14 days 00:00:00.000000000,6,4,3,4,434,Platinum
1450,2959.5900000000006,42 days 00:00:00.000000000,7,3,3,3,333,Gold
1451,4060.3100000000004,83 days 00:00:00.000000000,6,2,3,3,233,Silver
1452,3431.62,2 days 00:00:00.000000000,5,4,2,3,423,Platinum
1453,3265.7500000000005,0 days 00:00:00.000000000,5,4,2,3,423,Platinum
1454,2240.5,5 days 00:00:00.000000000,5,4,2,2,422,Platinum
1455,1659.49,32 days 00:00:00.000000000,4,3,1,0,310,Silver
1456,874.93,8 days 00:00:00.000000000,4,4,1,0,410,Gold
1457,1892.8300000000002,65 days 00:00:00.000000000,6,2,3,2,232,Silver
1458,3273.33,198 days 00:00:00.000000000,3,1,1,3,113,Bronze
1459,4557.6,98 days 00:00:00.000000000,4,1,1,4,114,Bronze
1460,10787.599999999999,12 days 00:00:00.000000000,8,4,4,4,444,Platinum
1462,2331.5199999999995,81 days 00:00:00.000000000,5,2,2,2,222,Silver
1463,2171.73,110 days 00:00:00.000000000,5,1,2,2,122,Bronze
1464,873.9300000000001,106 days 00:00:00.000000000,6,1,3,0,130,Bronze
1465,1429.5,107 days 00:00:00.000000000,4,1,1,0,110,Bronze
1466,978.4200000000001,33 days 00:00:00.000000000,3,3,1,0,310,Silver
1468,3450.0599999999995,109 days 00:00:00.000000000,6,1,3,3,133,Bronze
1469,2251.36,74 days 00:00:00.000000000,6,2,3,2,232,Silver
1470,3512.72,1 days 00:00:00.000000000,7,4,3,3,433,Platinum
1472,5011.4,69 days 00:00:00.000000000,7,2,3,4,234,Silver
1473,6176.3,32 days 00:00:00.000000000,11,3,4,4,344,Gold
1474,1676.15,66 days 00:00:00.000000000,5,2,2,0,220,Silver
1475,7374.709999999999,46 days 00:00:00.000000000,7,2,3,4,234,Silver
1476,930.46,24 days 00:00:00.000000000,2,3,1,0,310,Silver
1478,3605.39,1 days 00:00:00.000000000,7,4,3,3,433,Platinum
1479,2530.6,69 days 00:00:00.000000000,5,2,2,2,222,Silver
1480,2258.7,2 days 00:00:00.000000000,9,4,4,2,442,Platinum
1481,2551.0499999999997,20 days 00:00:00.000000000,8,3,4,2,342,Gold
1482,9269.16,68 days 00:00:00.000000000,12,2,4,4,244,Silver
1483,4273.54,29 days 00:00:00.000000000,8,3,4,4,344,Gold
1484,1351.15,14 days 00:00:00.000000000,4,4,1,0,410,Gold
1485,526.7900000000001,4 days 00:00:00.000000000,2,4,1,0,410,Gold
1486,3681.51,32 days 00:00:00.000000000,5,3,2,3,323,Gold
1487,400.47,17 days 00:00:00.000000000,2,4,1,0,410,Gold
1488,133.38,40 days 00:00:00.000000000,1,3,1,0,310,Silver
1489,379.15999999999997,82 days 00:00:00.000000000,4,2,1,0,210,Bronze
1490,2182.9800000000005,68 days 00:00:00.000000000,4,2,1,2,212,Silver
1491,1591.3300000000002,160 days 00:00:00.000000000,3,1,1,0,110,Bronze
1492,4645.839999999999,13 days 00:00:00.000000000,7,4,3,4,434,Platinum
1493,6117.050000000001,20 days 00:00:00.000000000,10,3,4,4,344,Gold
1494,5221.26,18 days 00:00:00.000000000,10,4,4,4,444,Platinum
1495,575.1500000000001,3 days 00:00:00.000000000,2,4,1,0,410,Gold
1496,3181.16,53 days 00:00:00.000000000,5,2,2,3,223,Silver
1497,3022.99,182 days 00:00:00.000000000,6,1,3,3,133,Bronze
1498,1583.19,40 days 00:00:00.000000000,4,3,1,0,310,Silver
1499,2193.8599999999997,125 days 00:00:00.000000000,5,1,2,2,122,Bronze
1501,1636.37,53 days 00:00:00.000000000,5,2,2,0,220,Silver
1502,6209.68,26 days 00:00:00.000000000,9,3,4,4,344,Gold
1503,7693.779999999999,160 days 00:00:00.000000000,8,1,4,4,144,Bronze
1504,713.22,5 days 00:00:00.000000000,5,4,2,0,420,Platinum
1505,3825.71,18 days 00:00:00.000000000,4,4,1,3,413,Platinum
1508,3479.0099999999998,61 days 00:00:00.000000000,5,2,2,3,223,Silver
1510,2238.37,56 days 00:00:00.000000000,2,2,1,2,212,Silver
1511,3037.58,16 days 00:00:00.000000000,8,4,4,3,443,Platinum
1512,2600.0600000000004,136 days 00:00:00.000000000,3,1,1,2,112,Bronze
1513,2071.14,120 days 00:00:00.000000000,6,1,3,2,132,Bronze
1514,3553.83,67 days 00:00:00.000000000,7,2,3,3,233,Silver
1515,2314.6,8 days 00:00:00.000000000,7,4,3,2,432,Platinum
1516,4256.32,37 days 00:00:00.000000000,5,3,2,4,324,Gold
1517,5878.150000000001,28 days 00:00:00.000000000,11,3,4,4,344,Gold
1518,1365.79,91 days 00:00:00.000000000,4,1,1,0,110,Bronze
1519,3819.5300000000007,8 days 00:00:00.000000000,11,4,4,3,443,Platinum
1521,824.2700000000002,95 days 00:00:00.000000000,2,1,1,0,110,Bronze
1522,2089.87,9 days 00:00:00.000000000,5,4,2,2,422,Platinum
1523,2105.0899999999997,41 days 00:00:00.000000000,3,3,1,2,312,Gold
1524,2724.5199999999995,37 days 00:00:00.000000000,8,3,4,2,342,Gold
1525,1909.17,24 days 00:00:00.000000000,3,3,1,2,312,Gold
1526,2573.94,111 days 00:00:00.000000000,5,1,2,2,122,Bronze
1527,3855.9300000000003,41 days 00:00:00.000000000,8,3,4,3,343,Gold
1529,199.0999999999999,104 days 00:00:00.000000000,1,1,1,0,110,Bronze
1530,7390.75,1 days 00:00:00.000000000,10,4,4,4,444,Platinum
1531,3839.1799999999994,42 days 00:00:00.000000000,7,3,3,3,333,Gold
1532,2827.66,3 days 00:00:00.000000000,6,4,3,3,433,Platinum
1533,3968.52,104 days 00:00:00.000000000,8,1,4,3,143,Bronze
1534,3244.32,46 days 00:00:00.000000000,7,2,3,3,233,Silver
1535,2811.9700000000003,104 days 00:00:00.000000000,5,1,2,3,123,Bronze
1536,2018.04,33 days 00:00:00.000000000,4,3,1,2,312,Gold
1537,5101.549999999999,26 days 00:00:00.000000000,9,3,4,4,344,Gold
1538,222.77999999999997,1 days 00:00:00.000000000,4,4,1,0,410,Gold
1539,3479.18,65 days 00:00:00.000000000,8,2,4,3,243,Silver
1540,1939.3600000000001,5 days 00:00:00.000000000,5,4,2,2,422,Platinum
1541,3324.8900000000003,70 days 00:00:00.000000000,5,2,2,3,223,Silver
1542,1825.3200000000004,133 days 00:00:00.000000000,5,1,2,2,122,Bronze
1543,1359.4600000000003,74 days 00:00:00.000000000,3,2,1,0,210,Bronze
1544,903.11,329 days 00:00:00.000000000,1,1,1,0,110,Bronze
1545,2637.4699999999993,2 days 00:00:00.000000000,7,4,3,2,432,Platinum
1546,2501.8700000000003,69 days 00:00:00.000000000,6,2,3,2,232,Silver
1547,6523.1900000000005,27 days 00:00:00.000000000,9,3,4,4,344,Gold
1550,3172.63,42 days 00:00:00.000000000,6,3,3,3,333,Gold
1551,5171.889999999999,22 days 00:00:00.000000000,7,3,3,4,334,Gold
1552,5400.320000000001,99 days 00:00:00.000000000,5,1,2,4,124,Bronze
1553,2002.8499999999997,84 days 00:00:00.000000000,4,2,1,2,212,Silver
1554,5636.08,20 days 00:00:00.000000000,7,3,3,4,334,Gold
1555,3107.3599999999997,133 days 00:00:00.000000000,7,1,3,3,133,Bronze
1556,3519.2200000000003,84 days 00:00:00.000000000,5,2,2,3,223,Silver
1557,4684.950000000002,75 days 00:00:00.000000000,6,2,3,4,234,Silver
1558,10640.3,8 days 00:00:00.000000000,9,4,4,4,444,Platinum
1561,6918.89,43 days 00:00:00.000000000,8,3,4,4,344,Gold
1562,2606.7000000000003,100 days 00:00:00.000000000,3,1,1,2,112,Bronze
1563,2877.89,129 days 00:00:00.000000000,4,1,1,3,113,Bronze
1564,493.17,13 days 00:00:00.000000000,3,4,1,0,410,Gold
1565,1182.38,9 days 00:00:00.000000000,2,4,1,0,410,Gold
1566,1597.2600000000002,86 days 00:00:00.000000000,4,2,1,0,210,Bronze
1567,4071.8199999999997,24 days 00:00:00.000000000,7,3,3,3,333,Gold
1568,3870.4799999999996,139 days 00:00:00.000000000,4,1,1,3,113,Bronze
1569,1103.43,53 days 00:00:00.000000000,1,2,1,0,210,Bronze
1570,5321.3,33 days 00:00:00.000000000,9,3,4,4,344,Gold
1571,4968.78,3 days 00:00:00.000000000,4,4,1,4,414,Platinum
1572,7651.019999999999,82 days 00:00:00.000000000,6,2,3,4,234,Silver
1573,2236.76,64 days 00:00:00.000000000,4,2,1,2,212,Silver
1574,3220.9000000000005,73 days 00:00:00.000000000,10,2,4,3,243,Silver
1575,1050.28,86 days 00:00:00.000000000,4,2,1,0,210,Bronze
1576,4521.35,37 days 00:00:00.000000000,7,3,3,4,334,Gold
1577,3677.0,12 days 00:00:00.000000000,7,4,3,3,433,Platinum
1579,8102.620000000001,40 days 00:00:00.000000000,10,3,4,4,344,Gold
1580,3225.0,55 days 00:00:00.000000000,8,2,4,3,243,Silver
1581,2944.09,36 days 00:00:00.000000000,8,3,4,3,343,Gold
1582,1914.1999999999998,55 days 00:00:00.000000000,5,2,2,2,222,Silver
1584,1323.66,2 days 00:00:00.000000000,2,4,1,0,410,Gold
1585,3461.6500000000005,37 days 00:00:00.000000000,8,3,4,3,343,Gold
1586,4154.02,16 days 00:00:00.000000000,6,4,3,4,434,Platinum
1587,635.72,77 days 00:00:00.000000000,5,2,2,0,220,Silver
1588,3628.26,32 days 00:00:00.000000000,7,3,3,3,333,Gold
1589,6738.66,11 days 00:00:00.000000000,6,4,3,4,434,Platinum
1590,2248.0399999999995,86 days 00:00:00.000000000,3,2,1,2,212,Silver
1591,5968.91,29 days 00:00:00.000000000,11,3,4,4,344,Gold
1592,3348.25,100 days 00:00:00.000000000,4,1,1,3,113,Bronze
1593,3818.36,53 days 00:00:00.000000000,6,2,3,3,233,Silver
1594,4320.299999999999,0 days 00:00:00.000000000,6,4,3,4,434,Platinum
1595,4891.75,77 days 00:00:00.000000000,7,2,3,4,234,Silver
1596,2786.02,135 days 00:00:00.000000000,3,1,1,2,112,Bronze
1597,8710.7,25 days 00:00:00.000000000,11,3,4,4,344,Gold
1598,2317.9900000000007,170 days 00:00:00.000000000,5,1,2,2,122,Bronze
1600,2924.43,13 days 00:00:00.000000000,9,4,4,3,443,Platinum
1601,2317.27,19 days 00:00:00.000000000,4,3,1,2,312,Gold
1602,4026.1200000000003,7 days 00:00:00.000000000,5,4,2,3,423,Platinum
1603,1488.1699999999998,23 days 00:00:00.000000000,4,3,1,0,310,Silver
1606,2602.8500000000004,42 days 00:00:00.000000000,4,3,1,2,312,Gold
1607,1681.02,1 days 00:00:00.000000000,5,4,2,0,420,Platinum
1608,1206.35,12 days 00:00:00.000000000,3,4,1,0,410,Gold
1609,4041.6000000000004,61 days 00:00:00.000000000,5,2,2,3,223,Silver
1610,3556.1500000000005,8 days 00:00:00.000000000,5,4,2,3,423,Platinum
1611,5450.340000000002,41 days 00:00:00.000000000,12,3,4,4,344,Gold
1612,2932.8199999999997,67 days 00:00:00.000000000,2,2,1,3,213,Silver
1616,6150.25,23 days 00:00:00.000000000,7,3,3,4,334,Gold
1617,2977.1900000000005,5 days 00:00:00.000000000,5,4,2,3,423,Platinum
1618,643.43,28 days 00:00:00.000000000,2,3,1,0,310,Silver
1619,7031.790000000001,84 days 00:00:00.000000000,10,2,4,4,244,Silver
1620,1149.25,216 days 00:00:00.000000000,2,1,1,0,110,Bronze
1621,1162.2399999999998,82 days 00:00:00.000000000,5,2,2,0,220,Silver
1622,1506.34,47 days 00:00:00.000000000,3,2,1,0,210,Bronze
1623,3362.55,2 days 00:00:00.000000000,6,4,3,3,433,Platinum
1624,1627.2200000000003,3 days 00:00:00.000000000,6,4,3,0,430,Platinum
1625,8499.59,9 days 00:00:00.000000000,8,4,4,4,444,Platinum
1626,1326.1499999999999,255 days 00:00:00.000000000,2,1,1,0,110,Bronze
1627,4834.08,24 days 00:00:00.000000000,8,3,4,4,344,Gold
1629,6051.87,1 days 00:00:00.000000000,7,4,3,4,434,Platinum
1630,1915.23,23 days 00:00:00.000000000,3,3,1,2,312,Gold
1631,2638.26,131 days 00:00:00.000000000,4,1,1,2,112,Bronze
1632,709.34,281 days 00:00:00.000000000,1,1,1,0,110,Bronze
1633,2548.92,17 days 00:00:00.000000000,3,4,1,2,412,Platinum
1634,1537.0599999999997,29 days 00:00:00.000000000,4,3,1,0,310,Silver
1635,1319.52,139 days 00:00:00.000000000,4,1,1,0,110,Bronze
1636,3274.29,40 days 00:00:00.000000000,5,3,2,3,323,Gold
1637,4039.8800000000006,143 days 00:00:00.000000000,7,1,3,3,133,Bronze
1638,4046.88,11 days 00:00:00.000000000,4,4,1,3,413,Platinum
1640,1871.87,62 days 00:00:00.000000000,7,2,3,2,232,Silver
1641,4326.200000000001,63 days 00:00:00.000000000,9,2,4,4,244,Silver
1642,2307.4900000000002,84 days 00:00:00.000000000,5,2,2,2,222,Silver
1644,4938.15,22 days 00:00:00.000000000,7,3,3,4,334,Gold
1645,1411.6999999999998,90 days 00:00:00.000000000,7,1,3,0,130,Bronze
1646,4487.5199999999995,26 days 00:00:00.000000000,7,3,3,4,334,Gold
1648,2124.93,13 days 00:00:00.000000000,4,4,1,2,412,Platinum
1649,3089.37,71 days 00:00:00.000000000,3,2,1,3,213,Silver
1650,1860.19,10 days 00:00:00.000000000,5,4,2,2,422,Platinum
1651,694.38,97 days 00:00:00.000000000,5,1,2,0,120,Bronze
1652,2662.39,96 days 00:00:00.000000000,6,1,3,2,132,Bronze
1654,1179.6100000000004,84 days 00:00:00.000000000,4,2,1,0,210,Bronze
1655,1337.55,16 days 00:00:00.000000000,3,4,1,0,410,Gold
1656,2256.47,84 days 00:00:00.000000000,6,2,3,2,232,Silver
1657,2675.72,61 days 00:00:00.000000000,5,2,2,2,222,Silver
1658,1469.96,280 days 00:00:00.000000000,4,1,1,0,110,Bronze
1659,3461.08,80 days 00:00:00.000000000,7,2,3,3,233,Silver
1660,2624.36,76 days 00:00:00.000000000,6,2,3,2,232,Silver
1661,5880.33,218 days 00:00:00.000000000,6,1,3,4,134,Bronze
1662,1718.1200000000003,62 days 00:00:00.000000000,5,2,2,0,220,Silver
1663,2991.52,13 days 00:00:00.000000000,6,4,3,3,433,Platinum
1664,3476.3600000000006,42 days 00:00:00.000000000,7,3,3,3,333,Gold
1665,3302.0499999999997,68 days 00:00:00.000000000,7,2,3,3,233,Silver
1666,1518.85,78 days 00:00:00.000000000,4,2,1,0,210,Bronze
1667,5432.4,76 days 00:00:00.000000000,7,2,3,4,234,Silver
1668,2901.9700000000003,4 days 00:00:00.000000000,6,4,3,3,433,Platinum
1669,3361.1000000000004,59 days 00:00:00.000000000,6,2,3,3,233,Silver
1670,5073.959999999999,60 days 00:00:00.000000000,9,2,4,4,244,Silver
1671,1221.85,43 days 00:00:00.000000000,4,3,1,0,310,Silver
1672,5905.780000000001,42 days 00:00:00.000000000,11,3,4,4,344,Gold
1673,748.69,133 days 00:00:00.000000000,3,1,1,0,110,Bronze
1674,160.73000000000002,48 days 00:00:00.000000000,5,2,2,0,220,Silver
1675,3067.0600000000004,101 days 00:00:00.000000000,4,1,1,3,113,Bronze
1676,4291.110000000001,87 days 00:00:00.000000000,5,2,2,4,224,Silver
1677,2781.5599999999995,98 days 00:00:00.000000000,8,1,4,2,142,Bronze
1679,3026.57,136 days 00:00:00.000000000,4,1,1,3,113,Bronze
1680,1931.5,112 days 00:00:00.000000000,3,1,1,2,112,Bronze
1682,5354.430000000001,82 days 00:00:00.000000000,6,2,3,4,234,Silver
1684,1507.2999999999997,16 days 00:00:00.000000000,6,4,3,0,430,Platinum
1685,677.1800000000001,25 days 00:00:00.000000000,2,3,1,0,310,Silver
1686,5672.85,78 days 00:00:00.000000000,10,2,4,4,244,Silver
1688,2511.75,23 days 00:00:00.000000000,8,3,4,2,342,Gold
1689,3334.23,136 days 00:00:00.000000000,5,1,2,3,123,Bronze
1690,2570.540000000001,16 days 00:00:00.000000000,9,4,4,2,442,Platinum
1691,3832.92,2 days 00:00:00.000000000,8,4,4,3,443,Platinum
1692,1168.43,127 days 00:00:00.000000000,4,1,1,0,110,Bronze
1693,3726.3100000000004,75 days 00:00:00.000000000,6,2,3,3,233,Silver
1695,3646.3,37 days 00:00:00.000000000,5,3,2,3,323,Gold
1696,6524.7699999999995,28 days 00:00:00.000000000,9,3,4,4,344,Gold
1697,3042.4800000000005,24 days 00:00:00.000000000,5,3,2,3,323,Gold
1699,3497.2300000000005,81 days 00:00:00.000000000,7,2,3,3,233,Silver
1700,1483.4799999999996,69 days 00:00:00.000000000,6,2,3,0,230,Silver
1702,2185.44,14 days 00:00:00.000000000,6,4,3,2,432,Platinum
